2017-07-14;Adlershof;Jouis Nour;7.5;bio;Puten-Tagliatelle mit Limettensauce und buntem Sommersalat
2017-07-14;Adlershof;Jouis Nour;5.9;bio, vegetarian;Gemüse-Paella á la Jouis Nour mit frischem Gemüse und Joghurt-Dip
2017-07-14;Adlershof;Jouis Nour;4.5;bio, vegetarian;Zucchinicremesuppe mit gerösteten Haferflocken
2017-07-17;Adlershof;Jouis Nour;7.5;bio;Gebratene Hähnchenkeule mit Backkartoffeln an Knackigem Krautsalat und Salsa-Dip
2017-07-17;Adlershof;Jouis Nour;5.9;bio, vegetarian;Buntes Spirelli-Brokkoli-Gratin mit Grünkern und Tomatensauce
2017-07-17;Adlershof;Jouis Nour;4.5;bio, vegetarian;Zucchinicremesuppe mit gerösteten Haferflocken
2017-07-18;Adlershof;Jouis Nour;7.5;bio;Griechischer Hackfleisch-Auflauf mit Bohnen und Fetakäse an Kräauterquark
2017-07-18;Adlershof;Jouis Nour;5.9;bio, vegetarian, vegan;Gemüse-Quinoa-Pfanne mit Naturreis und einer leichten Curry-Sauce
2017-07-18;Adlershof;Jouis Nour;4;bio, vegetarian;Toskanische Zuppa del Contadino (Bauersuppe) m. Dinkel u. geriebene Käse
2017-07-19;Adlershof;Jouis Nour;7.5;bio;Rinder-Rahmgeschnetzeltes mit Kartoffelpüree und Champignons
2017-07-19;Adlershof;Jouis Nour;5.5;bio, vegetarian;Spagetthi mit Oliven, Peperoni, Käse und frischen Kräutern, dazu Salat
2017-07-19;Adlershof;Jouis Nour;4.5;bio, vegetarian, vegan;Grüner Bohnen-Eintopf mit Sonnenblumenkernen
2017-07-20;Adlershof;Jouis Nour;7.9;fish;Seelachs mit Rahmlinsen, bunten Reis und grüner Salat
2017-07-20;Adlershof;Jouis Nour;5.9;bio, vegetarian;Kartoffel-Pfifferlingsauflauf mit Lauchstreifen und Kräaterkruste
2017-07-20;Adlershof;Jouis Nour;4;bio, vegetarian;Kohlrabicreme-Suppe mit Schnittlauch
2017-07-21;Adlershof;Jouis Nour;7;bio;Klopse “Königsberger Art” mit Rote Beete und Kartoffelpüree
2017-07-21;Adlershof;Jouis Nour;5.5;bio, vegetarian;Bunte Gemüse-Schupfnudeln-Pfanne mit Pesto
2017-07-21;Adlershof;Jouis Nour;4;bio, vegetarian, vegan;Blumenkohl-Süppchen mit gerösteten Haferflocken
2017-07-24;Adlershof;Jouis Nour;7.5;bio;Schaschlik-Spieß mit ungarische, Letscho und Reis
2017-07-24;Adlershof;Jouis Nour;5.9;bio, vegetarian;Gebackene Rosmarin-Ofenkartoffeln mit Ratatouille-Gemüse und Paprika Schmand
2017-07-24;Adlershof;Jouis Nour;4;bio, vegetarian, vegan;Paprika-Mais Suppe mit Sonnenblumenkerne
2017-07-25;Adlershof;Jouis Nour;7;bio;Bratwurst auf Weinsauerkraut mit Petersilienkartoffeln und Kräutersenfsauce
2017-07-25;Adlershof;Jouis Nour;5.9;bio, vegetarian;Indische Gemüsepfanne mit Kichererbsenpüre und Joguhrt-Minz-Dip
2017-07-25;Adlershof;Jouis Nour;4;bio, vegetarian;Champignon-Cremesuppe mit frischen Kräutern
2017-07-26;Adlershof;Jouis Nour;7.5;bio;Hausgemachtes Leber-Ragout mit Apfel an Kartoffelpüree und gerösteten Zwiebeln
2017-07-26;Adlershof;Jouis Nour;5.9;bio, vegetarian;Bandnudeln an Pfifferlingsrahm und Krischtomaten
2017-07-26;Adlershof;Jouis Nour;4;bio, vegetarian;Berliner Kartoffelsuppe mit Kräuterschmand
2017-07-27;Adlershof;Jouis Nour;7.9;fish;Schollenfilet gedünstet in Dillrahm mit Kartoffeln und Gurkensalat
2017-07-27;Adlershof;Jouis Nour;5.9;bio, vegetarian;Mediterrane Gemüse-Lasagne mit einem Kräuter-Dip
2017-07-27;Adlershof;Jouis Nour;4;bio, vegetarian;Tomatencremesuppe mit Käse-Croutons
2017-07-28;Adlershof;Jouis Nour;7.5;bio;Brandenburger Schmorkohl mit Hackfleisch und Petersilienkartoffeln
2017-07-28;Adlershof;Jouis Nour;6;bio, vegetarian, vegan;Farfalle mit Tomaten-Oliven-Sauce und frischen Kräutern
2017-07-28;Adlershof;Jouis Nour;4;bio, vegetarian;Lauch-Rahmsüppchen mit Karotttenraspeln
2017-07-31;Adlershof;Jouis Nour;7.5;bio;Schnitzel mit Pfifferlings-Waldpilz-Rahmsauce, Kartoffelstampf und Tomatensalat
2017-07-31;Adlershof;Jouis Nour;5.5;bio, vegetarian, vegan;Spaghettimit Gemüsebolognese und Sonnenblumenkernen
2017-07-31;Adlershof;Jouis Nour;4.5;bio, vegetarian, vegan;Feuriger Paprikatopf mit Tofustückchen
2017-08-01;Adlershof;Jouis Nour;4.5;bio;Thai-Gemüsesuppe mit Kokosmilch und Hähnchen
2017-08-01;Adlershof;Jouis Nour;7.5;bio;Tafelspitz mit Meerrettichsauce und Fingermöhren an Salzkartoffeln
2017-08-01;Adlershof;Jouis Nour;5.9;bio, vegetarian;Griechischer Spinatauflauf mit Tzatziki und geröstetem Sesam
2017-08-02;Adlershof;Jouis Nour;4;bio, vegetarian;Spinatcremesuppe mit Tomatenwürfeln
2017-08-02;Adlershof;Jouis Nour;7.5;bio;Pikanter Gulasch vom Schwein mit Waldpilzen und Salzkartoffeln
2017-08-02;Adlershof;Jouis Nour;5.5;bio, vegetarian;Pasta mit Gorgonzolasauce, Rucola und Kirschtomaten
2017-08-03;Adlershof;Jouis Nour;4;bio, vegetarian, vegan;Rote Linsensuppe mit Paprikastreifen
2017-08-03;Adlershof;Jouis Nour;7.9;fish;Gebratener Rotbarsch mit Senfsauce, Kartoffeln und Rahmgurken
2017-08-03;Adlershof;Jouis Nour;5.9;bio;Polenta-Porree-Auflauf mit gerösteten Sonnenblumenkernen und Tomaten-Pesto
2017-08-04;Adlershof;Jouis Nour;4;bio, vegetarian;Kaltes Gurkensüppchen mit Tomaten-Kräuter-Pesto
2017-08-04;Adlershof;Jouis Nour;7;bio;Geflügelbällchen mit Paprika-Tomaten-Gemüse und Kartoffelecken
2017-08-04;Adlershof;Jouis Nour;5.5;bio, vegetarian;Rahmspinat mit gekochten Eiern an Petersilienkartoffeln
2017-08-07;Adlershof;Jouis Nour;4;bio, vegetarian, vegan;Fruchtige Kürbissuppe mit gerösteten Kürbiskernen
2017-08-07;Adlershof;Jouis Nour;7.5;bio;Rindergeschnetzeltes in pikanter Pfeffersauce mit Langkornreis und frischen Kräutern
2017-08-07;Adlershof;Jouis Nour;5.9;bio, vegetarian;Bunte Gemüse-Gnocchipfanne an Kräuterrahm
2017-08-08;Adlershof;Jouis Nour;4;bio, vegetarian;Brokkolisuppe mit Tomatenwürfel und Sonnenblumenkernen
2017-08-08;Adlershof;Jouis Nour;7.5;bio;Mini Grillhaxen mit Sellerie-Kartoffelpüree und Malzbiersauce
2017-08-08;Adlershof;Jouis Nour;5.9;bio, vegetarian;Orientalische Gemüse Cous Cous Pfanne mit Joghurt-Minz-Dip
2017-08-09;Adlershof;Jouis Nour;4;bio, vegetarian, vegan;Kichererbsensüppchen mit frischen Kräutern
2017-08-09;Adlershof;Jouis Nour;7.5;bio;Gebratene Hähnchenkeule mit Backkartoffeln, Sour Cream und Cole Slaw
2017-08-09;Adlershof;Jouis Nour;5.9;bio, vegetarian;Tagliatelle mit Pfifferling-Rahmsauce und Petersilienschmand
2017-08-10;Adlershof;Jouis Nour;5;bio;Fleisch-Soljanka mit saurer Sahne und frischen Kräutern
2017-08-10;Adlershof;Jouis Nour;7.9;fish;Kabeljau an Currygemüse mit Basmatireis und buntem Blattsalat
2017-08-10;Adlershof;Jouis Nour;5.9;bio, vegetarian;Spinat-Lasagne mit Frischkäsesauce
2017-08-11;Adlershof;Jouis Nour;4;bio, vegetarian, vegan;Minestrone mit Knackigen Croutons
2017-08-11;Adlershof;Jouis Nour;7;bio;Boulette nach Balkan Art mit Feta und Peperoni, dazu grüne Bohnen und Kartoffeln
2017-08-11;Adlershof;Jouis Nour;5.9;bio, vegetarian;Bulgur Gemüseüfanne mit gepufften Buchweizen und Pestosauce
2017-08-14;Adlershof;Jouis Nour;4;bio, vegetarian, vegan;Süßkartoffelsuppe mit Blattspinat und Tomatenwürfeln
2017-08-14;Adlershof;Jouis Nour;7;bio;Hackfleisch-Kohlpfanne mit Salzkartoffeln
2017-08-14;Adlershof;Jouis Nour;5.9;bio, vegetarian;Gemüseteller mit Holländischer Sauce
2017-08-15;Adlershof;Jouis Nour;4;bio, vegetarian;Tomatensuppe mit Basilikum-Schmand
2017-08-15;Adlershof;Jouis Nour;7.5;bio;Gefülltes Putensteak mit Brokkoli und Kurkumareis
2017-08-15;Adlershof;Jouis Nour;5.9;bio, vegetarian;Mediterrane Gemüse-Lasagne mit Buchweizen und Hausgemachtem Kräuterquark
2017-08-16;Adlershof;Jouis Nour;4.5;bio, vegetarian;Vegetarisches Chili con Soja mit Koriander und Joghurtdip
2017-08-16;Adlershof;Jouis Nour;7.5;bio;Schnitzel Wiener Art mit Blumenkohlrahm und Salzkartoffeln
2017-08-16;Adlershof;Jouis Nour;5.9;bio, vegetarian;Penne Arabiatta mit Kirschtomaten und Gouda
2017-08-17;Adlershof;Jouis Nour;4;bio, vegetarian;Feine Erbsen-Kräutercremesuppe mit Karottenstreifen
2017-08-17;Adlershof;Jouis Nour;;fish;Forelle Müllerin Art mit Wurzelgemüse und Petersilienkartoffeln
2017-08-17;Adlershof;Jouis Nour;5.9;bio, vegetarian;Waldpilzrisotto mit Parmesanhobel
2017-08-18;Adlershof;Jouis Nour;4;bio, vegetarian;Blumenkohl-Süppchen mit gerösteten Haferflocken
2017-08-18;Adlershof;Jouis Nour;7;bio;Rinderboulette gefüllt mit Fetakäse an Ratatouille und Tomatenreis
2017-08-18;Adlershof;Jouis Nour;5.9;bio, vegetarian, vegan;Linsen-Gemüse-Curry mit Basmatireis und Koriander
2017-08-21;Adlershof;Jouis Nour;4;bio, vegetarian, vegan;Zucchinisuppe mit Infwer-Croutons
2017-08-21;Adlershof;Jouis Nour;7.5;bio;Szegediner Gulasch mit Kartoffeln und Creme Fraiche
2017-08-21;Adlershof;Jouis Nour;5.5;bio, vegetarian;Tomatisierte Spaghetti mit Spinat, gerösteten Nüssen und geriebenem Käse
2017-08-22;Adlershof;Jouis Nour;4;bio, vegetarian;Beluga-Linsensuppe mit Zitronenjoghurt-Dip
2017-08-22;Adlershof;Jouis Nour;7;bio;Falscher Hase mit Möhren auf Kartoffelpüree mit Dill-Joghurt-Dip
2017-08-22;Adlershof;Jouis Nour;5.9;bio, vegetarian, vegan;Gemüse-Grünkern-Pfanne mit Naturreis und einer leichten Nuss-Sauce
2017-08-23;Adlershof;Jouis Nour;4;bio;Klare Rinderbrühe mit Fadennudeln
2017-08-23;Adlershof;Jouis Nour;7.5;bio;Putenschnitzel mit Pfifferlingsauce und Rosmarinkartoffeln
2017-08-23;Adlershof;Jouis Nour;5.9;bio, vegetarian;Schupfnudelpfanne mit Basilikumpesto und Marktgemüse
2017-08-24;Adlershof;Jouis Nour;4;bio, vegetarian;Cremige Rucola-Käsesuppe mit Chili-Croutons
2017-08-24;Adlershof;Jouis Nour;7.9;fish;Gebratener Seelachs auf Mangold-Zucchinigemüse mit gebackenen Süßkartoffeln und Currysauce
2017-08-24;Adlershof;Jouis Nour;5.9;bio, vegetarian;Feuriger Couscous mit marokkanischem Gemüsetopf und Ingwer-Zimt-Dip
2017-08-25;Adlershof;Jouis Nour;4;bio, vegetarian;Sellerie-Cremesuppe mit Kräutern
2017-08-25;Adlershof;Jouis Nour;7.5;bio;Rinderstreifen nach Stroganoff Art mit Salzkartoffeln
2017-08-25;Adlershof;Jouis Nour;5.9;bio, vegetarian, vegan;Blumenkohl-Amaranth-Pfanne an Tomatensauce
2017-08-28;Adlershof;Jouis Nour;4;bio, vegetarian;Indische Möhrensuppe mit Orangen-Joghurt
2017-08-28;Adlershof;Jouis Nour;7.5;bio;Puten-Gyros mit Tomaten-Paprikasauce und Vollkornreis
2017-08-28;Adlershof;Jouis Nour;5.9;bio, vegetarian;Gemüse-Kichererbsenpfanne und Joghurt-Dip
2017-08-29;Adlershof;Jouis Nour;4;bio, vegetarian;Kartoffel-Frischkäsesuppe mit frischem Dill
2017-08-29;Adlershof;Jouis Nour;6.5;bio;Berliner Jägerschnitzel mit Tomatensauce und Spirelli
2017-08-29;Adlershof;Jouis Nour;5.9;bio, vegetarian;Getreide-Gemüse-Taler mit Sesamsauce und buntem Salat
2017-08-30;Adlershof;Jouis Nour;4;bio, vegetarian;Kürbis-Cremesuppe mit Orangen und Ingwer dazu Sesam
2017-08-30;Adlershof;Jouis Nour;7.5;bio;Cordon Bleu vom Schwein mit Brokkoli und Kartoffelstampf
2017-08-30;Adlershof;Jouis Nour;5.9;bio, vegetarian;Farfalle mit Pilz-Ragout und Cherrytomaten dazu geriebenen Käse
2017-08-31;Adlershof;Jouis Nour;4.5;bio;Berliner Erbsensuppe mit Wiener Würstchen
2017-08-31;Adlershof;Jouis Nour;7.9;fish;Gebratenes Zanderfilet auf Karotten-Lauch-Rahm und Kräuterreis
2017-08-31;Adlershof;Jouis Nour;5.5;bio, vegetarian;Vollkorn-Spaghetti mit Pesto und Tomatenwürfeln
2017-07-17;Adlershof;FOOD;5;vegetarian;Leckerer Rucola-Salat mit Champignon, Parmaschinken und Parmesan
2017-07-17;Adlershof;FOOD;6;;Pasta der Woche: Spätzle mit Käse, Cherrytomaten und Bacon
2017-07-17;Adlershof;FOOD;7;fish;Das „Mr. Tentacles“- Sandwich mit Oktopus, Karottenpüree, Sellerie und Dill
2017-07-18;Adlershof;FOOD;5;vegetarian;Leckerer Rucola-Salat mit Champignon, Parmaschinken und Parmesan
2017-07-18;Adlershof;FOOD;6;;Pasta der Woche: Spätzle mit Käse, Cherrytomaten und Bacon
2017-07-18;Adlershof;FOOD;7;fish;Das „Mr. Tentacles“- Sandwich mit Oktopus, Karottenpüree, Sellerie und Dill
2017-07-19;Adlershof;FOOD;5;vegetarian;Leckerer Rucola-Salat mit Champignon, Parmaschinken und Parmesan
2017-07-19;Adlershof;FOOD;6;;Pasta der Woche: Spätzle mit Käse, Cherrytomaten und Bacon
2017-07-19;Adlershof;FOOD;7;fish;Das „Mr. Tentacles“- Sandwich mit Oktopus, Karottenpüree, Sellerie und Dill
2017-07-20;Adlershof;FOOD;5;vegetarian;Leckerer Rucola-Salat mit Champignon, Parmaschinken und Parmesan
2017-07-20;Adlershof;FOOD;6;;Pasta der Woche: Spätzle mit Käse, Cherrytomaten und Bacon
2017-07-20;Adlershof;FOOD;7;fish;Das „Mr. Tentacles“- Sandwich mit Oktopus, Karottenpüree, Sellerie und Dill
2017-07-21;Adlershof;FOOD;5;vegetarian;Leckerer Rucola-Salat mit Champignon, Parmaschinken und Parmesan
2017-07-21;Adlershof;FOOD;6;;Pasta der Woche: Spätzle mit Käse, Cherrytomaten und Bacon
2017-07-21;Adlershof;FOOD;7;fish;Das „Mr. Tentacles“- Sandwich mit Oktopus, Karottenpüree, Sellerie und Dill
2017-07-24;Adlershof;FOOD;5;;Leckerer gemischter Salat mit frittierten Chicken Fingers und Vinaigrette
2017-07-24;Adlershof;FOOD;6;fish;Pasta der Woche mit Pesto, Lachs und Cherrytomaten
2017-07-24;Adlershof;FOOD;7;;Der „Happy Taste „- Burger mit Rindfleisch, Portobello Pilzen, Emmentaler, Rucola und Mayo
2017-07-25;Adlershof;FOOD;5;;Leckerer gemischter Salat mit frittierten Chicken Fingers und Vinaigrette
2017-07-25;Adlershof;FOOD;6;fish;Pasta der Woche mit Pesto, Lachs und Cherrytomaten
2017-07-25;Adlershof;FOOD;7;;Der „Happy Taste „- Burger mit Rindfleisch, Portobello Pilzen, Emmentaler, Rucola und Mayo
2017-07-26;Adlershof;FOOD;5;;Leckerer gemischter Salat mit frittierten Chicken Fingers und Vinaigrette
2017-07-26;Adlershof;FOOD;6;fish;Pasta der Woche mit Pesto, Lachs und Cherrytomaten
2017-07-26;Adlershof;FOOD;7;;Der „Happy Taste „- Burger mit Rindfleisch, Portobello Pilzen, Emmentaler, Rucola und Mayo
2017-07-27;Adlershof;FOOD;5;;Leckerer gemischter Salat mit frittierten Chicken Fingers und Vinaigrette
2017-07-27;Adlershof;FOOD;6;fish;Pasta der Woche mit Pesto, Lachs und Cherrytomaten
2017-07-27;Adlershof;FOOD;7;;Der „Happy Taste „- Burger mit Rindfleisch, Portobello Pilzen, Emmentaler, Rucola und Mayo
2017-07-28;Adlershof;FOOD;5;;Leckerer gemischter Salat mit frittierten Chicken Fingers und Vinaigrette
2017-07-28;Adlershof;FOOD;6;fish;Pasta der Woche mit Pesto, Lachs und Cherrytomaten
2017-07-28;Adlershof;FOOD;7;;Der „Happy Taste „- Burger mit Rindfleisch, Portobello Pilzen, Emmentaler, Rucola und Mayo
2017-07-31;Adlershof;FOOD;5;fish;Leckerer gemischter Salat mit Thunfisch, Mais, Paprika und Vinaigrette
2017-07-31;Adlershof;FOOD;6;;Gnocchi mit Gorgonzola und Bacon
2017-07-31;Adlershof;FOOD;7;fish;Das „Club Tuna“- Sandwich mit Thunfisch, Mayo, Salat, Tomaten und Bacon
2017-08-01;Adlershof;FOOD;5;fish;Leckerer gemischter Salat mit Thunfisch, Mais, Paprika und Vinaigrette
2017-08-01;Adlershof;FOOD;6;;Gnocchi mit Gorgonzola und Bacon
2017-08-01;Adlershof;FOOD;7;fish;Das „Club Tuna“- Sandwich mit Thunfisch, Mayo, Salat, Tomaten und Bacon
2017-08-02;Adlershof;FOOD;5;fish;Leckerer gemischter Salat mit Thunfisch, Mais, Paprika und Vinaigrette
2017-08-02;Adlershof;FOOD;6;;Gnocchi mit Gorgonzola und Bacon
2017-08-02;Adlershof;FOOD;7;fish;Das „Club Tuna“- Sandwich mit Thunfisch, Mayo, Salat, Tomaten und Bacon
2017-08-03;Adlershof;FOOD;5;fish;Leckerer gemischter Salat mit Thunfisch, Mais, Paprika und Vinaigrette
2017-08-03;Adlershof;FOOD;6;;Gnocchi mit Gorgonzola und Bacon
2017-08-03;Adlershof;FOOD;7;fish;Das „Club Tuna“- Sandwich mit Thunfisch, Mayo, Salat, Tomaten und Bacon
2017-08-04;Adlershof;FOOD;5;fish;Leckerer gemischter Salat mit Thunfisch, Mais, Paprika und Vinaigrette
2017-08-04;Adlershof;FOOD;6;;Gnocchi mit Gorgonzola und Bacon
2017-08-04;Adlershof;FOOD;7;fish;Das „Club Tuna“- Sandwich mit Thunfisch, Mayo, Salat, Tomaten und Bacon
2017-08-07;Adlershof;FOOD;5;vegetarian;Caprese Salat
2017-08-07;Adlershof;FOOD;6;;Spätzle mit Spinat und Bacon
2017-08-07;Adlershof;FOOD;7;; Burger der Woche mit Rindfleisch, Emmentaler, Bacon, Rucola und gegrillter Paprika
2017-08-08;Adlershof;FOOD;5;vegetarian;Caprese Salat
2017-08-08;Adlershof;FOOD;6;;Spätzle mit Spinat und Bacon
2017-08-08;Adlershof;FOOD;7;; Burger der Woche mit Rindfleisch, Emmentaler, Bacon, Rucola und gegrillter Paprika
2017-08-09;Adlershof;FOOD;5;vegetarian;Caprese Salat
2017-08-09;Adlershof;FOOD;6;;Spätzle mit Spinat und Bacon
2017-08-09;Adlershof;FOOD;7;; Burger der Woche mit Rindfleisch, Emmentaler, Bacon, Rucola und gegrillter Paprika
2017-08-10;Adlershof;FOOD;5;vegetarian;Caprese Salat
2017-08-10;Adlershof;FOOD;6;;Spätzle mit Spinat und Bacon
2017-08-10;Adlershof;FOOD;7;; Burger der Woche mit Rindfleisch, Emmentaler, Bacon, Rucola und gegrillter Paprika
2017-08-11;Adlershof;FOOD;5;vegetarian;Caprese Salat
2017-08-11;Adlershof;FOOD;6;;Spätzle mit Spinat und Bacon
2017-08-11;Adlershof;FOOD;7;;Burger der Woche mit Rindfleisch, Emmentaler, Bacon, Rucola und gegrillter Paprika
2017-08-14;Adlershof;FOOD;5;vegetarian, vegan;Leckerer Mix-Salat mit Tomaten, Oliven, Fontina und Habanero Dressing
2017-08-14;Adlershof;FOOD;6;;Pasta all’arrabbiata
2017-08-14;Adlershof;FOOD;7;;Das „Road to Yucatán“ Sandwich mit Mortadella, Fontina und frische Habanero (red savina)
2017-08-15;Adlershof;FOOD;5;vegetarian, vegan;Leckerer Mix-Salat mit Tomaten, Oliven, Fontina und Habanero Dressing
2017-08-15;Adlershof;FOOD;6;;Pasta all’arrabbiata
2017-08-15;Adlershof;FOOD;7;;Das „Road to Yucatán“ Sandwich mit Mortadella, Fontina und frische Habanero (red savina)
2017-08-16;Adlershof;FOOD;5;vegetarian, vegan;Leckerer Mix-Salat mit Tomaten, Oliven, Fontina und Habanero Dressing
2017-08-16;Adlershof;FOOD;6;;Pasta all’arrabbiata
2017-08-16;Adlershof;FOOD;7;;Das „Road to Yucatán“ Sandwich mit Mortadella, Fontina und frische Habanero (red savina)
2017-08-17;Adlershof;FOOD;5;vegetarian, vegan;Leckerer Mix-Salat mit Tomaten, Oliven, Fontina und Habanero Dressing
2017-08-17;Adlershof;FOOD;6;;Pasta all’arrabbiata
2017-08-17;Adlershof;FOOD;7;;Das „Road to Yucatán“ Sandwich mit Mortadella, Fontina und frische Habanero (red savina)
2017-08-21;Adlershof;FOOD;5;fish;Romana Salat mit Garnelen und Cocktailsauce
2017-08-21;Adlershof;FOOD;6;vegetarian;Gnocchi mit Taleggio, Radicchio und Walnüssen
2017-08-21;Adlershof;FOOD;7;;Burger der Woche mit Rindfleisch, Ricotta, Paprikasauce, Rucola und Bacon
2017-08-22;Adlershof;FOOD;5;fish;Romana Salat mit Garnelen und Cocktailsauce
2017-08-22;Adlershof;FOOD;6;vegetarian;Gnocchi mit Taleggio, Radicchio und Walnüssen
2017-08-22;Adlershof;FOOD;7;;Burger der Woche mit Rindfleisch, Ricotta, Paprikasauce, Rucola und Bacon
2017-08-23;Adlershof;FOOD;5;fish;Romana Salat mit Garnelen und Cocktailsauce
2017-08-23;Adlershof;FOOD;6;vegetarian;Gnocchi mit Taleggio, Radicchio und Walnüssen
2017-08-23;Adlershof;FOOD;7;;Burger der Woche mit Rindfleisch, Ricotta, Paprikasauce, Rucola und Bacon
2017-08-24;Adlershof;FOOD;5;fish;Romana Salat mit Garnelen und Cocktailsauce
2017-08-24;Adlershof;FOOD;6;vegetarian;Gnocchi mit Taleggio, Radicchio und Walnüssen
2017-08-24;Adlershof;FOOD;7;;Burger der Woche mit Rindfleisch, Ricotta, Paprikasauce, Rucola und Bacon
2017-08-25;Adlershof;FOOD;5;fish;Romana Salat mit Garnelen und Cocktailsauce
2017-08-25;Adlershof;FOOD;6;vegetarian;Gnocchi mit Taleggio, Radicchio und Walnüssen
2017-08-25;Adlershof;FOOD;7;;Burger der Woche mit Rindfleisch, Ricotta, Paprikasauce, Rucola und Bacon
